activity_date,sku_id,product_detail_views,add_to_cart,online_orders
2026-02-23,1027,30,1,0
2026-02-23,1028,24,0,0
2026-02-23,1029,26,2,1
2026-02-23,1030,20,1,0
2026-02-23,1031,24,0,0
2026-02-23,1032,16,0,0
2026-02-23,1033,34,9,1
2026-02-23,1034,21,0,0
2026-02-23,1035,27,0,0
2026-02-23,1036,20,4,0
2026-02-23,1037,24,3,2
2026-02-23,1038,22,2,1
2026-02-23,1039,24,0,0
2026-02-23,1040,28,3,0
2026-02-23,1041,26,5,0
2026-02-23,1042,15,3,1
2026-02-23,1043,19,2,0
2026-02-23,1044,18,2,0
2026-02-23,1045,11,2,0
2026-02-23,1046,12,1,0
2026-02-23,1047,16,0,0
2026-02-23,1048,14,2,1
2026-02-23,1049,12,0,0
2026-02-23,1050,17,2,1
2026-02-23,1051,14,0,0
2026-02-23,1052,14,0,0
2026-02-23,1053,13,0,0
2026-02-23,1054,15,2,0
2026-02-23,1055,18,1,1
2026-02-23,1056,15,1,1
2026-02-23,1057,12,1,1
2026-02-23,1058,17,1,0
2026-02-23,1059,10,0,0
2026-02-23,1060,18,1,0
2026-02-24,1001,28,2,0
2026-02-24,1002,30,2,0
2026-02-24,1003,26,2,1
2026-02-24,1004,41,4,0
2026-02-24,1005,19,1,0
2026-02-24,1006,27,4,1
2026-02-24,1007,20,0,0
2026-02-24,1008,25,3,2
2026-02-24,1009,33,3,1
2026-02-24,1010,19,0,0
2026-02-24,1011,17,3,1
2026-02-24,1012,25,4,2
2026-02-24,1013,26,1,0
2026-02-24,1014,23,0,0
2026-02-24,1015,25,1,0
2026-02-24,1016,34,1,0
2026-02-24,1017,23,0,0
2026-02-24,1018,24,3,0
2026-02-24,1019,27,1,1
2026-02-24,1020,14,0,0
2026-02-24,1021,29,1,0
2026-02-24,1022,19,0,0
2026-02-24,1023,30,1,1
2026-02-24,1024,31,3,1
2026-02-24,1025,17,0,0
2026-02-24,1026,19,1,0
2026-02-24,1027,18,0,0
2026-02-24,1028,21,1,0
2026-02-24,1029,19,2,0
2026-02-24,1030,16,2,1
2026-02-24,1031,17,1,0
2026-02-24,1032,18,3,1
2026-02-24,1033,14,1,1
2026-02-24,1034,23,0,0
2026-02-24,1035,20,0,0
2026-02-24,1036,23,3,1
2026-02-24,1037,24,2,1
2026-02-24,1038,21,1,1
2026-02-24,1039,28,2,1
2026-02-24,1040,17,2,1
2026-02-24,1041,20,0,0
2026-02-24,1042,17,1,0
2026-02-24,1043,12,1,0
2026-02-24,1044,17,1,0
2026-02-24,1045,16,1,0
2026-02-24,1046,14,0,0
2026-02-24,1047,16,1,0
2026-02-24,1048,10,2,1
2026-02-24,1049,22,1,1
2026-02-24,1050,16,2,0
2026-02-24,1051,11,0,0
2026-02-24,1052,19,1,1
2026-02-24,1053,12,0,0
2026-02-24,1054,10,1,1
2026-02-24,1055,17,1,0
2026-02-24,1056,11,0,0
2026-02-24,1057,12,0,0
2026-02-24,1058,10,0,0
2026-02-24,1059,16,1,0
2026-02-24,1060,15,0,0
2026-02-25,1001,32,4,0
2026-02-25,1002,18,2,0
2026-02-25,1003,24,0,0
2026-02-25,1004,31,3,1
2026-02-25,1005,20,0,0
2026-02-25,1006,27,1,0
2026-02-25,1007,22,4,1
2026-02-25,1008,24,2,0
2026-02-25,1009,25,3,3
2026-02-25,1010,17,3,1
2026-02-25,1011,25,2,1
2026-02-25,1012,26,4,2
2026-02-25,1013,17,2,1
2026-02-25,1014,22,2,0
2026-02-25,1015,24,3,2
2026-02-25,1016,17,2,0
2026-02-25,1017,18,4,0
2026-02-25,1018,20,1,1
2026-02-25,1019,28,1,0
2026-02-25,1020,20,1,0
2026-02-25,1021,17,1,0
2026-02-25,1022,22,1,0
2026-02-25,1023,26,1,0
2026-02-25,1024,17,3,1
2026-02-25,1025,14,1,0
2026-02-25,1026,17,3,0
2026-02-25,1027,22,3,0
2026-02-25,1028,17,1,0
2026-02-25,1029,26,0,0
2026-02-25,1030,17,2,1
2026-02-25,1031,24,1,0
2026-02-25,1032,28,3,1
2026-02-25,1033,23,0,0
2026-02-25,1034,25,1,0
2026-02-25,1035,23,1,1
2026-02-25,1036,31,0,0
2026-02-25,1037,20,0,0
2026-02-25,1038,16,0,0
2026-02-25,1039,23,0,0
2026-02-25,1040,22,1,0
2026-02-25,1041,16,0,0
2026-02-25,1042,19,0,0
2026-02-25,1043,11,2,2
2026-02-25,1044,21,2,1
2026-02-25,1045,17,1,0
2026-02-25,1046,19,3,3
2026-02-25,1047,10,1,0
2026-02-25,1048,16,1,0
2026-02-25,1049,16,1,1
2026-02-25,1050,19,1,0
2026-02-25,1051,15,0,0
2026-02-25,1052,15,3,2
2026-02-25,1053,10,0,0
2026-02-25,1054,16,0,0
2026-02-25,1055,7,1,0
2026-02-25,1056,14,1,0
2026-02-25,1057,13,2,2
2026-02-25,1058,11,0,0
2026-02-25,1059,8,1,0
2026-02-25,1060,11,2,0
2026-02-26,1001,22,1,0
2026-02-26,1002,22,3,1
2026-02-26,1003,31,1,0
2026-02-26,1004,36,3,0
2026-02-26,1005,26,7,0
2026-02-26,1006,25,0,0
2026-02-26,1007,24,3,1
2026-02-26,1008,18,0,0
2026-02-26,1009,25,1,0
2026-02-26,1010,28,1,1
2026-02-26,1011,24,3,0
2026-02-26,1012,27,2,1
2026-02-26,1013,17,2,0
2026-02-26,1014,22,4,1
2026-02-26,1015,27,2,1
2026-02-26,1016,22,2,2
2026-02-26,1017,22,4,1
2026-02-26,1018,20,4,0
2026-02-26,1019,27,3,2
2026-02-26,1020,23,0,0
2026-02-26,1021,17,3,3
2026-02-26,1022,23,2,0
2026-02-26,1023,24,0,0
2026-02-26,1024,21,2,0
2026-02-26,1025,13,1,1
2026-02-26,1026,11,0,0
2026-02-26,1027,13,1,1
2026-02-26,1028,17,1,0
2026-02-26,1029,23,0,0
2026-02-26,1030,20,1,0
2026-02-26,1031,29,2,2
2026-02-26,1032,18,2,0
2026-02-26,1033,18,3,1
2026-02-26,1034,24,2,2
2026-02-26,1035,18,3,2
2026-02-26,1036,19,2,1
2026-02-26,1037,22,0,0
2026-02-26,1038,33,2,0
2026-02-26,1039,19,1,1
2026-02-26,1040,23,1,1
2026-02-26,1041,15,2,1
2026-02-26,1042,13,0,0
2026-02-26,1043,16,3,1
2026-02-26,1044,10,1,1
2026-02-26,1045,14,1,1
2026-02-26,1046,18,3,1
2026-02-26,1047,13,1,1
2026-02-26,1048,12,0,0
2026-02-26,1049,15,2,0
2026-02-26,1050,15,2,0
2026-02-26,1051,16,1,0
2026-02-26,1052,18,1,0
2026-02-26,1053,13,0,0
2026-02-26,1054,17,2,0
2026-02-26,1055,18,0,0
2026-02-26,1056,11,1,0
2026-02-26,1057,13,2,2
2026-02-26,1058,12,0,0
2026-02-26,1059,12,1,0
2026-02-26,1060,16,1,0
2026-02-27,1001,23,1,0
2026-02-27,1002,21,1,0
2026-02-27,1003,24,2,1
2026-02-27,1004,26,3,1
2026-02-27,1005,27,1,1
2026-02-27,1006,25,2,2
2026-02-27,1007,26,3,1
2026-02-27,1008,19,0,0
2026-02-27,1009,23,2,0
2026-02-27,1010,28,3,1
2026-02-27,1011,25,1,1
2026-02-27,1012,20,2,0
2026-02-27,1013,26,4,0
2026-02-27,1014,24,2,1
2026-02-27,1015,24,2,1
2026-02-27,1016,29,2,1
2026-02-27,1017,27,4,1
2026-02-27,1018,26,2,1
2026-02-27,1019,21,0,0
2026-02-27,1020,24,3,2
2026-02-27,1021,19,0,0
2026-02-27,1022,19,1,0
2026-02-27,1023,17,3,3
2026-02-27,1024,16,1,0
2026-02-27,1025,16,0,0
2026-02-27,1026,20,4,3
2026-02-27,1027,19,0,0
2026-02-27,1028,19,3,1
2026-02-27,1029,13,1,1
2026-02-27,1030,17,0,0
2026-02-27,1031,27,0,0
2026-02-27,1032,25,2,0
2026-02-27,1033,18,1,0
2026-02-27,1034,24,2,1
2026-02-27,1035,16,2,0
2026-02-27,1036,24,2,1
2026-02-27,1037,25,2,0
2026-02-27,1038,20,1,0
2026-02-27,1039,30,2,0
2026-02-27,1040,24,1,0
2026-02-27,1041,20,1,1
2026-02-27,1042,16,3,1
2026-02-27,1043,22,1,0
2026-02-27,1044,16,3,2
2026-02-27,1045,13,0,0
2026-02-27,1046,10,1,1
2026-02-27,1047,12,1,0
2026-02-27,1048,16,1,1
2026-02-27,1049,20,2,1
2026-02-27,1050,15,0,0
2026-02-27,1051,14,2,1
2026-02-27,1052,8,1,1
2026-02-27,1053,5,2,0
2026-02-27,1054,14,1,0
2026-02-27,1055,12,1,1
2026-02-27,1056,11,1,0
2026-02-27,1057,15,1,0
2026-02-27,1058,14,0,0
2026-02-27,1059,14,0,0
2026-02-27,1060,17,0,0
2026-02-28,1001,24,2,1
2026-02-28,1002,23,0,0
2026-02-28,1003,23,2,1
2026-02-28,1004,26,1,0
2026-02-28,1005,31,4,1
2026-02-28,1006,29,1,0
2026-02-28,1007,22,0,0
2026-02-28,1008,35,5,2
2026-02-28,1009,30,3,2
2026-02-28,1010,24,5,3
2026-02-28,1011,28,1,1
2026-02-28,1012,14,2,0
2026-02-28,1013,25,3,1
2026-02-28,1014,26,3,1
2026-02-28,1015,18,3,1
2026-02-28,1016,30,4,1
2026-02-28,1017,17,4,1
2026-02-28,1018,18,0,0
2026-02-28,1019,24,5,1
2026-02-28,1020,20,2,0
2026-02-28,1021,13,2,0
2026-02-28,1022,15,3,0
2026-02-28,1023,19,1,0
2026-02-28,1024,23,4,2
2026-02-28,1025,16,0,0
2026-02-28,1026,29,1,0
2026-02-28,1027,19,2,0
2026-02-28,1028,14,4,2
2026-02-28,1029,21,1,1
2026-02-28,1030,26,3,0
2026-02-28,1031,20,1,0
2026-02-28,1032,29,2,1
2026-02-28,1033,30,6,1
2026-02-28,1034,23,0,0
2026-02-28,1035,16,2,0
2026-02-28,1036,17,1,0
2026-02-28,1037,28,0,0
2026-02-28,1038,34,3,1
2026-02-28,1039,20,2,1
2026-02-28,1040,30,2,0
2026-02-28,1041,14,1,1
2026-02-28,1042,11,1,0
2026-02-28,1043,18,5,2
2026-02-28,1044,29,2,1
2026-02-28,1045,23,2,1
2026-02-28,1046,18,0,0
2026-02-28,1047,28,4,2
2026-02-28,1048,17,2,0
2026-02-28,1049,21,1,0
2026-02-28,1050,17,0,0
2026-02-28,1051,17,0,0
2026-02-28,1052,10,0,0
2026-02-28,1053,11,2,1
2026-02-28,1054,18,2,1
2026-02-28,1055,18,0,0
2026-02-28,1056,7,0,0
2026-02-28,1057,14,1,0
2026-02-28,1058,15,0,0
2026-02-28,1059,15,1,0
2026-02-28,1060,23,1,0
2026-03-01,1001,18,1,0
2026-03-01,1002,29,2,0
2026-03-01,1003,24,5,2
2026-03-01,1004,29,3,2
2026-03-01,1005,27,0,0
2026-03-01,1006,33,2,1
2026-03-01,1007,21,2,1
2026-03-01,1008,28,2,1
2026-03-01,1009,33,3,2
2026-03-01,1010,29,3,0
2026-03-01,1011,22,3,0
2026-03-01,1012,28,2,0
2026-03-01,1013,21,1,1
2026-03-01,1014,31,5,0
2026-03-01,1015,29,4,1
2026-03-01,1016,24,3,0
2026-03-01,1017,24,4,1
2026-03-01,1018,28,2,1
2026-03-01,1019,29,3,0
2026-03-01,1020,34,3,1
2026-03-01,1021,29,3,2
2026-03-01,1022,23,1,1
2026-03-01,1023,25,0,0
2026-03-01,1024,15,3,1
2026-03-01,1025,29,3,1
2026-03-01,1026,23,0,0
2026-03-01,1027,14,1,0
2026-03-01,1028,24,3,3
2026-03-01,1029,26,3,1
2026-03-01,1030,26,1,0
2026-03-01,1031,21,3,2
2026-03-01,1032,23,2,0
2026-03-01,1033,18,1,1
2026-03-01,1034,12,0,0
2026-03-01,1035,21,0,0
2026-03-01,1036,32,2,0
2026-03-01,1037,20,3,2
2026-03-01,1038,25,1,0
2026-03-01,1039,32,2,1
2026-03-01,1040,21,3,0
2026-03-01,1041,15,2,0
2026-03-01,1042,22,3,1
2026-03-01,1043,19,1,0
2026-03-01,1044,17,1,1
2026-03-01,1045,18,1,0
2026-03-01,1046,18,2,0
2026-03-01,1047,22,1,0
2026-03-01,1048,15,0,0
2026-03-01,1049,13,1,0
2026-03-01,1050,25,2,1
2026-03-01,1051,13,2,0
2026-03-01,1052,19,0,0
2026-03-01,1053,9,0,0
2026-03-01,1054,10,1,0
2026-03-01,1055,14,0,0
2026-03-01,1056,13,0,0
2026-03-01,1057,8,0,0
2026-03-01,1058,12,1,0
2026-03-01,1059,8,0,0
2026-03-01,1060,14,0,0
2026-03-02,1001,35,2,0
2026-03-02,1002,31,1,0
2026-03-02,1003,27,2,1
2026-03-02,1004,29,4,2
2026-03-02,1005,21,5,1
2026-03-02,1006,26,1,0
2026-03-02,1007,29,2,1
2026-03-02,1008,26,4,1
2026-03-02,1009,30,1,0
2026-03-02,1010,28,1,0
2026-03-02,1011,22,3,1
2026-03-02,1012,38,1,0
2026-03-02,1013,28,2,1
2026-03-02,1014,29,4,2
2026-03-02,1015,16,2,0
2026-03-02,1016,38,2,1
2026-03-02,1017,33,3,0
2026-03-02,1018,17,0,0
2026-03-02,1019,29,4,2
2026-03-02,1020,18,2,0
2026-03-02,1021,22,2,1
2026-03-02,1022,27,1,0
2026-03-02,1023,28,1,1
2026-03-02,1024,11,0,0
2026-03-02,1025,18,2,2
2026-03-02,1026,23,3,1
2026-03-02,1027,15,0,0
2026-03-02,1028,21,4,1
2026-03-02,1029,20,0,0
2026-03-02,1030,17,1,0
2026-03-02,1031,25,1,0
2026-03-02,1032,32,4,1
2026-03-02,1033,26,2,0
2026-03-02,1034,30,0,0
2026-03-02,1035,28,2,1
2026-03-02,1036,17,2,0
2026-03-02,1037,21,2,0
2026-03-02,1038,26,1,0
2026-03-02,1039,22,1,0
2026-03-02,1040,20,4,2
2026-03-02,1041,17,0,0
2026-03-02,1042,22,1,0
2026-03-02,1043,13,1,1
2026-03-02,1044,19,5,2
2026-03-02,1045,13,2,0
2026-03-02,1046,9,0,0
2026-03-02,1047,17,3,2
2026-03-02,1048,14,2,1
2026-03-02,1049,17,0,0
2026-03-02,1050,19,0,0
2026-03-02,1051,16,2,0
2026-03-02,1052,16,1,1
2026-03-02,1053,11,1,0
2026-03-02,1054,14,2,1
2026-03-02,1055,13,1,0
2026-03-02,1056,16,1,0
2026-03-02,1057,11,1,0
2026-03-02,1058,13,1,0
2026-03-02,1059,11,0,0
2026-03-02,1060,13,0,0
2026-03-03,1001,27,6,2
2026-03-03,1002,28,4,0
2026-03-03,1003,27,3,1
2026-03-03,1004,31,1,1
2026-03-03,1005,32,4,1
2026-03-03,1006,38,3,0
2026-03-03,1007,24,1,1
2026-03-03,1008,25,5,2
2026-03-03,1009,32,5,2
2026-03-03,1010,27,2,0
2026-03-03,1011,20,3,2
2026-03-03,1012,21,1,0
2026-03-03,1013,20,1,0
2026-03-03,1014,28,4,0
2026-03-03,1015,19,4,2
2026-03-03,1016,37,3,1
2026-03-03,1017,23,2,0
2026-03-03,1018,27,3,0
2026-03-03,1019,30,0,0
2026-03-03,1020,24,3,1
2026-03-03,1021,21,1,0
2026-03-03,1022,25,1,0
2026-03-03,1023,24,2,1
2026-03-03,1024,16,0,0
2026-03-03,1025,25,0,0
2026-03-03,1026,22,0,0
2026-03-03,1027,16,3,1
2026-03-03,1028,19,3,0
2026-03-03,1029,20,1,0
2026-03-03,1030,18,5,3
2026-03-03,1031,21,3,1
2026-03-03,1032,26,1,0
2026-03-03,1033,17,0,0
2026-03-03,1034,22,0,0
2026-03-03,1035,30,3,1
2026-03-03,1036,26,1,0
2026-03-03,1037,30,6,3
2026-03-03,1038,25,3,1
2026-03-03,1039,19,1,0
2026-03-03,1040,25,3,0
2026-03-03,1041,12,1,0
2026-03-03,1042,15,4,0
2026-03-03,1043,15,2,0
2026-03-03,1044,12,1,0
2026-03-03,1045,18,3,1
2026-03-03,1046,15,1,1
2026-03-03,1047,9,2,0
2026-03-03,1048,18,0,0
2026-03-03,1049,18,2,2
2026-03-03,1050,16,0,0
2026-03-03,1051,11,0,0
2026-03-03,1052,9,0,0
2026-03-03,1053,5,0,0
2026-03-03,1054,12,1,0
2026-03-03,1055,11,0,0
2026-03-03,1056,11,0,0
2026-03-03,1057,17,0,0
2026-03-03,1058,14,1,1
2026-03-03,1059,15,1,0
2026-03-03,1060,16,0,0
2026-03-04,1001,18,2,0
2026-03-04,1002,30,4,2
2026-03-04,1003,30,2,1
2026-03-04,1004,29,2,1
2026-03-04,1005,22,1,0
2026-03-04,1006,23,2,0
2026-03-04,1007,29,2,0
2026-03-04,1008,28,3,1
2026-03-04,1009,23,2,0
2026-03-04,1010,20,2,1
2026-03-04,1011,34,3,1
2026-03-04,1012,25,3,0
2026-03-04,1013,25,2,0
2026-03-04,1014,22,4,3
2026-03-04,1015,22,4,0
2026-03-04,1016,22,1,0
2026-03-04,1017,28,5,1
2026-03-04,1018,25,1,0
2026-03-04,1019,28,4,1
2026-03-04,1020,28,2,1
2026-03-04,1021,21,0,0
2026-03-04,1022,19,1,1
2026-03-04,1023,24,1,0
2026-03-04,1024,33,2,0
2026-03-04,1025,21,1,0
2026-03-04,1026,19,2,1
2026-03-04,1027,25,0,0
2026-03-04,1028,30,4,1
2026-03-04,1029,28,1,1
2026-03-04,1030,16,0,0
2026-03-04,1031,26,1,1
2026-03-04,1032,28,2,1
2026-03-04,1033,22,3,1
2026-03-04,1034,26,0,0
2026-03-04,1035,17,3,1
2026-03-04,1036,26,4,1
2026-03-04,1037,28,0,0
2026-03-04,1038,26,1,0
2026-03-04,1039,17,1,1
2026-03-04,1040,24,1,1
2026-03-04,1041,24,2,0
2026-03-04,1042,17,2,2
2026-03-04,1043,14,1,0
2026-03-04,1044,17,3,0
2026-03-04,1045,20,3,1
2026-03-04,1046,16,2,0
2026-03-04,1047,16,3,2
2026-03-04,1048,14,3,0
2026-03-04,1049,21,2,0
2026-03-04,1050,15,0,0
2026-03-04,1051,11,1,0
2026-03-04,1052,15,2,0
2026-03-04,1053,15,0,0
2026-03-04,1054,17,2,0
2026-03-04,1055,12,0,0
2026-03-04,1056,10,2,0
2026-03-04,1057,15,0,0
2026-03-04,1058,11,0,0
2026-03-04,1059,17,0,0
2026-03-04,1060,13,3,1
2026-03-05,1001,27,8,5
2026-03-05,1002,25,3,1
2026-03-05,1003,25,0,0
2026-03-05,1004,32,1,0
2026-03-05,1005,32,3,0
2026-03-05,1006,27,1,0
2026-03-05,1007,27,1,0
2026-03-05,1008,22,2,0
2026-03-05,1009,26,3,1
2026-03-05,1010,19,3,0
2026-03-05,1011,21,5,2
2026-03-05,1012,32,3,2
2026-03-05,1013,23,2,1
2026-03-05,1014,30,3,1
2026-03-05,1015,20,1,0
2026-03-05,1016,22,4,3
2026-03-05,1017,27,3,1
2026-03-05,1018,33,3,1
2026-03-05,1019,25,4,2
2026-03-05,1020,21,1,0
2026-03-05,1021,14,1,1
2026-03-05,1022,24,1,0
2026-03-05,1023,19,1,0
2026-03-05,1024,25,4,1
2026-03-05,1025,15,1,0
2026-03-05,1026,14,2,1
2026-03-05,1027,26,2,0
2026-03-05,1028,19,2,0
2026-03-05,1029,21,1,0
2026-03-05,1030,18,1,1
2026-03-05,1031,18,1,1
2026-03-05,1032,21,1,0
2026-03-05,1033,26,0,0
2026-03-05,1034,19,5,1
2026-03-05,1035,19,3,1
2026-03-05,1036,22,1,1
2026-03-05,1037,33,1,1
2026-03-05,1038,22,1,0
2026-03-05,1039,18,1,0
2026-03-05,1040,24,0,0
2026-03-05,1041,22,4,1
2026-03-05,1042,17,2,0
2026-03-05,1043,15,1,1
2026-03-05,1044,11,1,1
2026-03-05,1045,16,0,0
2026-03-05,1046,23,0,0
2026-03-05,1047,20,2,1
2026-03-05,1048,20,0,0
2026-03-05,1049,18,1,0
2026-03-05,1050,10,0,0
2026-03-05,1051,13,0,0
2026-03-05,1052,13,0,0
2026-03-05,1053,10,1,1
2026-03-05,1054,17,2,1
2026-03-05,1055,14,3,2
2026-03-05,1056,13,2,1
2026-03-05,1057,12,0,0
2026-03-05,1058,16,0,0
2026-03-05,1059,10,1,0
2026-03-05,1060,13,4,1
2026-03-06,1001,34,5,2
2026-03-06,1002,28,5,1
2026-03-06,1003,22,0,0
2026-03-06,1004,25,4,1
2026-03-06,1005,31,4,0
2026-03-06,1006,28,1,0
2026-03-06,1007,31,5,2
2026-03-06,1008,34,2,2
2026-03-06,1009,31,3,0
2026-03-06,1010,31,1,0
2026-03-06,1011,26,2,1
2026-03-06,1012,27,5,1
2026-03-06,1013,19,2,0
2026-03-06,1014,23,2,1
2026-03-06,1015,26,0,0
2026-03-06,1016,24,0,0
2026-03-06,1017,19,0,0
2026-03-06,1018,24,4,0
2026-03-06,1019,30,2,0
2026-03-06,1020,24,1,0
2026-03-06,1021,23,3,0
2026-03-06,1022,18,3,1
2026-03-06,1023,34,1,1
2026-03-06,1024,20,0,0
2026-03-06,1025,17,1,0
2026-03-06,1026,15,1,1
2026-03-06,1027,17,1,0
2026-03-06,1028,20,0,0
2026-03-06,1029,28,1,0
2026-03-06,1030,18,1,1
2026-03-06,1031,23,3,2
2026-03-06,1032,20,1,1
2026-03-06,1033,19,1,0
2026-03-06,1034,13,2,1
2026-03-06,1035,21,1,0
2026-03-06,1036,24,1,1
2026-03-06,1037,22,1,1
2026-03-06,1038,17,2,1
2026-03-06,1039,23,3,2
2026-03-06,1040,21,1,0
2026-03-06,1041,17,3,1
2026-03-06,1042,18,1,0
2026-03-06,1043,15,0,0
2026-03-06,1044,19,0,0
2026-03-06,1045,19,0,0
2026-03-06,1046,14,0,0
2026-03-06,1047,12,0,0
2026-03-06,1048,21,3,0
2026-03-06,1049,12,2,1
2026-03-06,1050,13,0,0
2026-03-06,1051,10,2,1
2026-03-06,1052,15,2,1
2026-03-06,1053,12,0,0
2026-03-06,1054,14,0,0
2026-03-06,1055,13,1,1
2026-03-06,1056,8,0,0
2026-03-06,1057,11,0,0
2026-03-06,1058,15,1,0
2026-03-06,1059,11,0,0
2026-03-06,1060,8,1,0
2026-03-07,1001,22,1,0
2026-03-07,1002,22,0,0
2026-03-07,1003,31,2,0
2026-03-07,1004,26,3,1
2026-03-07,1005,31,2,0
2026-03-07,1006,25,2,0
2026-03-07,1007,29,2,0
2026-03-07,1008,31,2,1
2026-03-07,1009,35,4,1
2026-03-07,1010,31,5,1
2026-03-07,1011,18,2,2
2026-03-07,1012,21,2,0
2026-03-07,1013,25,1,0
2026-03-07,1014,18,1,0
2026-03-07,1015,24,3,0
2026-03-07,1016,24,3,0
2026-03-07,1017,23,2,0
2026-03-07,1018,30,2,0
2026-03-07,1019,19,4,0
2026-03-07,1020,28,2,0
2026-03-07,1021,17,3,3
2026-03-07,1022,24,4,3
2026-03-07,1023,26,0,0
2026-03-07,1024,27,2,1
2026-03-07,1025,24,0,0
2026-03-07,1026,22,4,1
2026-03-07,1027,29,3,1
2026-03-07,1028,19,7,2
2026-03-07,1029,25,1,0
2026-03-07,1030,24,0,0
2026-03-07,1031,30,4,2
2026-03-07,1032,16,0,0
2026-03-07,1033,30,5,3
2026-03-07,1034,28,1,0
2026-03-07,1035,31,4,1
2026-03-07,1036,14,0,0
2026-03-07,1037,23,1,0
2026-03-07,1038,23,3,1
2026-03-07,1039,28,5,3
2026-03-07,1040,20,0,0
2026-03-07,1041,16,1,0
2026-03-07,1042,18,0,0
2026-03-07,1043,22,3,0
2026-03-07,1044,13,0,0
2026-03-07,1045,19,0,0
2026-03-07,1046,15,0,0
2026-03-07,1047,20,2,0
2026-03-07,1048,14,1,0
2026-03-07,1049,19,0,0
2026-03-07,1050,24,3,1
2026-03-07,1051,11,0,0
2026-03-07,1052,9,0,0
2026-03-07,1053,22,2,2
2026-03-07,1054,8,0,0
2026-03-07,1055,20,1,1
2026-03-07,1056,12,1,0
2026-03-07,1057,13,0,0
2026-03-07,1058,14,0,0
2026-03-07,1059,7,0,0
2026-03-07,1060,14,1,0
2026-03-08,1001,21,3,3
2026-03-08,1002,34,0,0
2026-03-08,1003,19,1,0
2026-03-08,1004,27,2,0
2026-03-08,1005,24,2,1
2026-03-08,1006,34,2,2
2026-03-08,1007,22,2,1
2026-03-08,1008,37,1,0
2026-03-08,1009,31,3,1
2026-03-08,1010,22,0,0
2026-03-08,1011,20,2,0
2026-03-08,1012,21,2,1
2026-03-08,1013,17,2,0
2026-03-08,1014,21,3,2
2026-03-08,1015,24,3,0
2026-03-08,1016,31,3,1
2026-03-08,1017,17,4,2
2026-03-08,1018,27,0,0
2026-03-08,1019,26,1,0
2026-03-08,1020,22,2,0
2026-03-08,1021,9,0,0
2026-03-08,1022,15,1,0
2026-03-08,1023,18,1,0
2026-03-08,1024,20,3,1
2026-03-08,1025,18,1,0
2026-03-08,1026,21,0,0
2026-03-08,1027,24,2,1
2026-03-08,1028,17,0,0
2026-03-08,1029,20,1,0
2026-03-08,1030,25,1,1
2026-03-08,1031,30,2,1
2026-03-08,1032,21,2,0
2026-03-08,1033,27,1,0
2026-03-08,1034,17,1,0
2026-03-08,1035,18,1,0
2026-03-08,1036,19,3,0
2026-03-08,1037,26,2,1
2026-03-08,1038,29,0,0
2026-03-08,1039,23,2,0
2026-03-08,1040,26,2,1
2026-03-08,1041,10,0,0
2026-03-08,1042,12,2,1
2026-03-08,1043,14,1,0
2026-03-08,1044,16,1,0
2026-03-08,1045,19,2,1
2026-03-08,1046,22,1,0
2026-03-08,1047,18,1,0
2026-03-08,1048,17,1,1
2026-03-08,1049,18,3,1
2026-03-08,1050,12,1,0
2026-03-08,1051,14,1,0
2026-03-08,1052,16,0,0
2026-03-08,1053,11,0,0
2026-03-08,1054,11,0,0
2026-03-08,1055,22,2,0
2026-03-08,1056,15,2,1
2026-03-08,1057,18,3,0
2026-03-08,1058,9,0,0
2026-03-08,1059,27,2,0
2026-03-08,1060,12,0,0
2026-03-09,1001,26,2,1
2026-03-09,1002,14,3,0
2026-03-09,1003,18,2,0
2026-03-09,1004,28,1,0
2026-03-09,1005,30,2,0
2026-03-09,1006,26,5,0
2026-03-09,1007,28,1,0
2026-03-09,1008,29,5,1
2026-03-09,1009,22,3,0
2026-03-09,1010,37,2,2
2026-03-09,1011,25,3,1
2026-03-09,1012,32,1,1
2026-03-09,1013,22,1,1
2026-03-09,1014,26,1,1
2026-03-09,1015,21,3,1
2026-03-09,1016,32,2,1
2026-03-09,1017,25,2,0
2026-03-09,1018,26,4,0
2026-03-09,1019,25,2,0
2026-03-09,1020,19,0,0
2026-03-09,1021,18,0,0
2026-03-09,1022,26,3,3
2026-03-09,1023,19,0,0
2026-03-09,1024,21,2,1
2026-03-09,1025,19,2,0
2026-03-09,1026,24,1,0
2026-03-09,1027,19,0,0
2026-03-09,1028,10,0,0
2026-03-09,1029,26,4,1
2026-03-09,1030,18,3,0
2026-03-09,1031,22,0,0
2026-03-09,1032,19,1,0
2026-03-09,1033,14,1,0
2026-03-09,1034,27,1,0
2026-03-09,1035,21,2,1
2026-03-09,1036,22,1,1
2026-03-09,1037,23,3,1
2026-03-09,1038,22,1,0
2026-03-09,1039,32,1,0
2026-03-09,1040,17,0,0
2026-03-09,1041,19,2,1
2026-03-09,1042,21,1,0
2026-03-09,1043,20,2,0
2026-03-09,1044,10,1,0
2026-03-09,1045,15,0,0
2026-03-09,1046,22,2,0
2026-03-09,1047,14,1,0
2026-03-09,1048,17,1,0
2026-03-09,1049,20,3,0
2026-03-09,1050,20,0,0
2026-03-09,1051,18,3,1
2026-03-09,1052,11,1,0
2026-03-09,1053,11,0,0
2026-03-09,1054,11,1,0
2026-03-09,1055,16,1,1
2026-03-09,1056,19,1,0
2026-03-09,1057,19,2,1
2026-03-09,1058,18,0,0
2026-03-09,1059,17,2,0
